experiment,detector,point_index,point,sweep_value,power_uw,detection_efficiency,photons_per_bright_dwell,contrast,switching_ratio,snr_per_bright_dwell,p_bright_stationary,gamma_tot_khz,horizon_us,noise_sigma,noise_tau_c_ms,noise_kind,noise_photon_order,noise_renormalise,q_excess_finest_bin,target_fidelity,t_threshold_us,t_adaptive_count_us,t_fixed_count_mmpp_us,t_adaptive_mmpp_us,speedup_mmpp,speedup_mmpp_ci_low,speedup_mmpp_ci_high,speedup_count,speedup_count_ci_low,speedup_count_ci_high,speedup_fixed_count_mmpp,speedup_fixed_count_mmpp_ci_low,speedup_fixed_count_mmpp_ci_high
power,det_nonpar_dt2000ns_ap0.05_tau5000ns,1,P2.000,2.0,2.0,1.0,35.707994500457204,0.9607843137254902,8.258329931845887,16.50749288559261,0.10801084076300835,1.5698023283487235,3822.1372791002327,0.0,0.1,off,2.0,mean,-0.37132548518339403,0.98,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
power,det_nonpar_dt2000ns_ap0.05_tau5000ns,1,P2.000,2.0,2.0,1.0,35.707994500457204,0.9607843137254902,8.258329931845887,16.50749288559261,0.10801084076300835,1.5698023283487235,3822.1372791002327,0.0,0.1,off,2.0,mean,-0.37132548518339403,0.99,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
power,det_nonpar_dt2000ns_ap0.05_tau5000ns,2,P4.000,4.0,4.0,1.0,15.303426214481657,0.9607843137254902,7.761300815577383,10.55774645469369,0.11413830218248229,5.532312006136339,1084.5375303028661,0.0,0.1,off,2.0,mean,-0.354770579354901,0.55,1.391636478292848,4.8658205548437445,4.8658205548437445,1.3475608800087213,1.0327076861149616,1.0174339119830291,1.0761903513769517,0.28600242499849804,0.2742712333779579,0.30872257828437727,0.28600242499849804,0.2742712333779579,0.30872257828437727
power,det_nonpar_dt2000ns_ap0.05_tau5000ns,2,P4.000,4.0,4.0,1.0,15.303426214481657,0.9607843137254902,7.761300815577383,10.55774645469369,0.11413830218248229,5.532312006136339,1084.5375303028661,0.0,0.1,off,2.0,mean,-0.354770579354901,0.56,1.7141803855015847,4.8658205548437445,4.8658205548437445,1.6496501951287963,1.039117499311877,1.015352731859011,1.073881297663179,0.3522900949964506,0.3287001623721131,0.3856924431826573,0.3522900949964506,0.3287001623721131,0.3856924431826573
power,det_nonpar_dt2000ns_ap0.05_tau5000ns,2,P4.000,4.0,4.0,1.0,15.303426214481657,0.9607843137254902,7.761300815577383,10.55774645469369,0.11413830218248229,5.532312006136339,1084.5375303028661,0.0,0.1,off,2.0,mean,-0.354770579354901,0.57,2.0902214826329697,4.8658205548437445,4.8658205548437445,1.9797243965834541,1.0558143781226357,1.034360749548127,1.0765051071517096,0.42957224975183916,0.4040796457824548,0.4539421460151527,0.42957224975183916,0.4040796457824548,0.4539421460151527
power,det_nonpar_dt2000ns_ap0.05_tau5000ns,2,P4.000,4.0,4.0,1.0,15.303426214481657,0.9607843137254902,7.761300815577383,10.55774645469369,0.11413830218248229,5.532312006136339,1084.5375303028661,0.0,0.1,off,2.0,mean,-0.354770579354901,0.58,2.4296900239302026,4.8658205548437445,4.8658205548437445,2.3058389620286057,1.0537119304258076,1.0399091568883672,1.0712380934705892,0.49933818901552707,0.47161987863495736,0.5251168331942573,0.49933818901552707,0.47161987863495736,0.5251168331942573
power,det_nonpar_dt2000ns_ap0.05_tau5000ns,2,P4.000,4.0,4.0,1.0,15.303426214481657,0.9607843137254902,7.761300815577383,10.55774645469369,0.11413830218248229,5.532312006136339,1084.5375303028661,0.0,0.1,off,2.0,mean,-0.354770579354901,0.59,2.785761169472972,4.8658205548437445,4.8658205548437445,2.5815152528783325,1.0791186170087161,1.0527501901836374,1.1024918708354625,0.5725162155229604,0.5401567222663496,0.6042123096090859,0.5725162155229604,0.5401567222663496,0.6042123096090859
power,det_nonpar_dt2000ns_ap0.05_tau5000ns,2,P4.000,4.0,4.0,1.0,15.303426214481657,0.9607843137254902,7.761300815577383,10.55774645469369,0.11413830218248229,5.532312006136339,1084.5375303028661,0.0,0.1,off,2.0,mean,-0.354770579354901,0.6,3.1860066131842935,4.8658205548437445,4.8658205548437445,2.890150227568584,1.1023671305365348,1.077480048227142,1.123866294705284,0.6547727309862962,0.6185115422614699,0.6857848498893151,0.6547727309862962,0.6185115422614699,0.6857848498893151
power,det_nonpar_dt2000ns_ap0.05_tau5000ns,2,P4.000,4.0,4.0,1.0,15.303426214481657,0.9607843137254902,7.761300815577383,10.55774645469369,0.11413830218248229,5.532312006136339,1084.5375303028661,0.0,0.1,off,2.0,mean,-0.354770579354901,0.61,3.5238688821301714,4.8658205548437445,4.8658205548437445,3.2356842860414488,1.0890644978349506,1.073772375019156,1.1063766967888706,0.724208556894333,0.6976361305621933,0.7517864064236525,0.724208556894333,0.6976361305621933,0.7517864064236525
power,det_nonpar_dt2000ns_ap0.05_tau5000ns,2,P4.000,4.0,4.0,1.0,15.303426214481657,0.9607843137254902,7.761300815577383,10.55774645469369,0.11413830218248229,5.532312006136339,1084.5375303028661,0.0,0.1,off,2.0,mean,-0.354770579354901,0.62,3.856223146009504,4.8658205548437445,4.8658205548437445,4.865820554843744,0.7925124041351622,0.7764814532606994,1.0794405873537727,0.792512404135162,0.7605528125646798,0.8222746707334622,0.792512404135162,0.7605528125646798,0.8222746707334622
power,det_nonpar_dt2000ns_ap0.05_tau5000ns,2,P4.000,4.0,4.0,1.0,15.303426214481657,0.9607843137254902,7.761300815577383,10.55774645469369,0.11413830218248229,5.532312006136339,1084.5375303028661,0.0,0.1,off,2.0,mean,-0.354770579354901,0.63,4.2290943201310345,4.8658205548437445,4.8658205548437445,4.865820554843744,0.8691430915842402,0.8313989024515602,0.9031339580581387,0.8691430915842401,0.8313989024515602,0.9031339580581387,0.8691430915842401,0.8313989024515602,0.9031339580581387
