experiment,detector,physics_layer,point_index,point,sigma,kind,a_over_c,cost_discard,condition,tau_c_ms,gamma_tot_tau_c,method,action_set,risk,risk_vs_clean_pct,third_action_gain_pct,third_action_gain_ci_low,third_action_gain_ci_high,third_action_gain_resolved,risk_ci_low,risk_ci_high,risk_vs_clean_ci_low,risk_vs_clean_ci_high,risk_vs_clean_resolved,discard_rate,degenerate,F,T_us
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,tau_c=0.25ms,0.25,2.3555300021138503,exact_sprt,three,0.15094812049681908,-0.24786383512140558,54.03301055556656,52.968134197022536,55.062326596040606,1,0.150417911163593,0.1514753828442408,-0.7113660249640985,0.2213862318383107,0,0.9838194444444444,1,0.015416666666666667,1.3056574706317716
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,tau_c=0.25ms,0.25,2.3555300021138503,learned_clean,two,0.3264982638888889,1.4445613183375083,54.057948666138486,53.050663170315346,55.089467266798444,1,0.3194933376736111,0.3339973741319444,-1.1631526804522434,4.634035556101685,0,0.0,1,0.7643055555555556,45.40190972222222
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,tau_c=0.25ms,0.25,2.3555300021138503,learned_clean,three,0.15,0.0,54.057948666138486,53.050663170315346,55.089467266798444,1,0.15,0.15,0.0,0.0,0,1.0,1,0.0,0.0
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,tau_c=0.25ms,0.25,2.3555300021138503,learned_matched,two,0.32657638888888885,1.4688351268980493,54.06893912007995,53.06177425179568,55.10032562064982,1,0.31956896701388887,0.3340781467013889,-1.1441219996660175,4.657657276706099,0,0.0,1,0.7643055555555556,45.44097222222222
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,tau_c=0.25ms,0.25,2.3555300021138503,learned_matched,three,0.15,0.0,54.06893912007995,53.06177425179568,55.10032562064982,1,0.15,0.15,0.0,0.0,0,1.0,1,0.0,0.0
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,tau_c=1ms,1.0,9.422120008455401,threshold,two,0.34958333333333336,2.77664352797061,55.52741358760429,54.89149981221421,56.271938274923464,1,0.3447204861111111,0.3563194444444444,0.5632705643811527,5.1829836473371,1,0.0,1,0.7254166666666666,37.5
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,tau_c=1ms,1.0,9.422120008455401,threshold,three,0.15546875000000002,0.21038025111346725,55.52741358760429,54.89149981221421,56.271938274923464,1,0.15474618055555556,0.15640286458333333,-0.5924569442378708,1.0855166601459463,0,0.9364583333333334,1,0.06104166666666667,6.25
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,tau_c=1ms,1.0,9.422120008455401,adaptive_count,two,0.32720138888888894,1.1626284205215323,42.98873018231213,42.07309790514008,43.99734365698498,1,0.32156074218749997,0.3348634982638889,-1.3458193735520616,4.169606062671143,0,0.0,0,0.7725694444444444,49.88541666666667
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,tau_c=1ms,1.0,9.422120008455401,adaptive_count,three,0.18654166666666666,0.06798603026773702,42.98873018231213,42.07309790514008,43.99734365698498,1,0.18481553819444443,0.18871132812499997,-1.4492723947961363,1.6433028597688184,0,0.7602083333333334,0,0.22277777777777777,27.74826388888889
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,tau_c=1ms,1.0,9.422120008455401,fixed_count_mmpp,two,0.32747916666666665,1.2702537286188234,43.06889751256442,42.14668193203491,44.10180883457407,1,0.3218944878472222,0.3349958767361111,-1.2704828677492228,4.300357389260676,0,0.0,0,0.7722916666666666,49.88541666666667
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,tau_c=1ms,1.0,9.422120008455401,fixed_count_mmpp,three,0.18643749999999998,0.06242953382841317,43.06889751256442,42.14668193203491,44.10180883457407,1,0.18472061631944445,0.1885863064236111,-1.4571289666171956,1.674128515811902,0,0.7595138888888888,0,0.2234722222222222,27.74826388888889
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,tau_c=1ms,1.0,9.422120008455401,mmpp_sprt,two,0.3267404513888889,1.5285727386995809,52.63506063947078,51.85032508361481,53.53358814595243,1,0.3209087022569444,0.3336546875,-1.0732287368864668,4.428642964947325,0,0.0,1,0.7561805555555555,41.46050347222223
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,tau_c=1ms,1.0,9.422120008455401,mmpp_sprt,three,0.15476041666666668,-0.2260924068767868,52.63506063947078,51.85032508361481,53.53358814595243,1,0.15399305555555554,0.15566493055555558,-0.9992317173784163,0.6263424955252144,0,0.9317361111111111,1,0.06576388888888889,6.25
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,tau_c=1ms,1.0,9.422120008455401,mmpp_sprt_exh,two,0.3267404513888889,1.5285727386995809,52.63506063947078,51.85032508361481,53.53358814595243,1,0.3209087022569444,0.3336546875,-1.0732287368864668,4.428642964947325,0,0.0,1,0.7561805555555555,41.46050347222223
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,tau_c=1ms,1.0,9.422120008455401,mmpp_sprt_exh,three,0.15476041666666668,-0.2260924068767868,52.63506063947078,51.85032508361481,53.53358814595243,1,0.15399305555555554,0.15566493055555558,-0.9992317173784163,0.6263424955252144,0,0.9317361111111111,1,0.06576388888888889,6.25
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,tau_c=1ms,1.0,9.422120008455401,exact_sprt,two,0.3255845045896436,1.5503350791034032,53.66001906704888,52.85346620293567,54.62619440725068,1,0.3201716165853471,0.33240637066425044,-0.960754461884184,4.442980088186698,0,0.0,1,0.7514583333333333,38.52141896148846
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,tau_c=1ms,1.0,9.422120008455401,exact_sprt,three,0.15087579734748421,-0.29565766399836824,53.66001906704888,52.85346620293567,54.62619440725068,1,0.1504863207349633,0.15134115386424102,-0.7322812880595417,0.1401764018096767,0,0.9847222222222223,1,0.014722222222222222,1.305954229297659
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,tau_c=1ms,1.0,9.422120008455401,learned_clean,two,0.3253767361111111,1.0960973110014178,53.899592886451074,53.09522261352107,54.91219619826443,1,0.31979685329861113,0.3326842013888889,-1.277962797533592,4.080310532374637,0,0.0,1,0.7661111111111111,45.743923611111114
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,tau_c=1ms,1.0,9.422120008455401,learned_clean,three,0.15,0.0,53.899592886451074,53.09522261352107,54.91219619826443,1,0.15,0.15,0.0,0.0,0,1.0,1,0.0,0.0
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,tau_c=1ms,1.0,9.422120008455401,learned_matched,two,0.3255512152777778,1.1503088167866815,53.92430039862947,53.121514913466335,54.934035270711455,1,0.3199762152777778,0.3328454210069444,-1.2223399820630794,4.129666099318341,0,0.0,1,0.7661111111111111,45.83116319444444
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,tau_c=1ms,1.0,9.422120008455401,learned_matched,three,0.15,0.0,53.92430039862947,53.121514913466335,54.934035270711455,1,0.15,0.15,0.0,0.0,0,1.0,1,0.0,0.0
